,Dateof_Listing,Term,LoanStatus,BorrowerRate,Prosper_Rating,Listing,Occupation,EmploymentStatus,HomeOwner,DelinquenciesLast7Years,MonthlyIncome,LoanKey,OnTimeProsperPayments,Amountof_Loan
1155,2012-12-06 18:39:06.067,60,Completed,0.3097,E,1,Other,Employed,False,4.0,1233.333333,A4FE3667659011261D634AD,46.0,4000
1166,2013-06-23 22:44:41.140,60,Past Due (1-15 days),0.2862,E,15,Police Officer/Correction Officer,Employed,False,36.0,7273.166667,D08D36852966529355839B1,7.0,4000
1169,2010-01-06 08:52:46.230,36,Completed,0.3065,C,1,Chemist,Full-time,True,0.0,7166.666667,1DB93576528953512215581,22.0,9500
1172,2010-07-19 18:03:12.043,36,Completed,0.1385,B,6,Laborer,Part-time,False,0.0,600.0,C0F23594555879645752DFD,1.0,2000
1177,2013-05-16 06:12:54.317,60,Current,0.1419,B,2,Other,Employed,False,0.0,3629.166667,A37036822271055870B0FA7,7.0,10000
1179,2009-10-04 06:38:12.013,36,Completed,0.3395,E,7,Other,Retired,False,0.0,3833.333333,597B356908763553875BD41,16.0,1500
1185,2012-02-24 16:49:11.317,36,Current,0.2999,E,20,Sales - Retail,Employed,False,29.0,3250.0,0C8F3644725866585CF59E0,35.0,3000
1197,2012-05-31 06:22:21.040,60,Current,0.183,B,1,Social Worker,Employed,True,14.0,1666.666667,8BBF3653019537511B083CA,34.0,8000
1206,2013-08-10 14:05:57.813,60,Current,0.1219,A,3,Analyst,Self-employed,False,0.0,8333.333333,6D2B368934458044629F22D,34.0,5000
1207,2010-05-24 06:28:46.750,36,Completed,0.2625,D,7,Tradesman - Carpenter,Full-time,True,6.0,5395.0,4170358891350727525DD75,26.0,4000
1209,2011-10-21 12:50:19.257,12,Completed,0.0929,A,3,Executive,Employed,True,0.0,11215.833333,47B9363422499092183EF2E,1.0,2854
1220,2013-12-16 18:25:01.240,36,Current,0.1314,B,1,Executive,Employed,False,0.0,7083.333333,40E63700755743360938620,13.0,25000
1254,2011-10-27 17:54:13.260,36,Current,0.111,A,1,Attorney,Full-time,True,3.0,8833.333333,E4393633842266801C0AF8F,15.0,2000
1261,2014-03-01 09:38:52.723,60,Current,0.135,B,7,Professional,Employed,True,1.0,10000.0,C2A43706886637393C00516,6.0,8500
1267,2013-11-16 09:22:46.600,60,Current,0.166,C,1,Professional,Employed,True,0.0,10416.666667,E5F037000774819375788FA,19.0,8000
1281,2013-05-16 03:37:01.863,36,FinalPaymentInProgress,0.2346,D,19,Other,Employed,False,0.0,2083.333333,33DB3682712510717ADA1CB,8.0,4000
1289,2010-07-20 12:36:15.147,36,Completed,0.3395,D,1,Clerical,Full-time,True,0.0,4295.75,C6FE3594769609082EDAC7B,57.0,5700
1294,2014-01-28 07:41:14.237,60,Current,0.197,C,2,No_occupation,Other,False,0.0,3583.333333,26AB3704742921265D648DF,131.0,7000
1296,2013-11-01 13:53:22.000,36,Current,0.099,A,1,Construction,Self-employed,False,0.0,3666.666667,7D77370135079290634770E,35.0,10000
1300,2014-02-07 18:09:54.967,36,Current,0.1795,C,15,Realtor,Self-employed,False,3.0,4500.0,BBD63704875536836B7BD08,56.0,15000
1301,2011-05-29 05:19:24.803,60,Past Due (1-15 days),0.2699,D,1,Analyst,Employed,True,1.0,6064.583333,727936231036866644FAB9D,20.0,15000
1302,2013-06-21 06:55:09.483,60,Current,0.1819,B,2,Sales - Commission,Self-employed,False,0.0,4166.666667,30113685653664427CA1ED2,18.0,10000
1303,2010-01-21 16:52:58.557,36,Completed,0.31,HR,7,Retail Management,Full-time,False,6.0,4333.333333,E07D3578299032020E37EF6,36.0,2000
1310,2012-04-13 20:25:13.640,60,Completed,0.183,B,1,Other,Employed,False,0.0,2333.333333,2C7A3648702266729F8F4A2,10.0,11300
1319,2011-09-27 18:53:15.940,36,Chargedoff,0.2399,D,1,Professional,Employed,False,0.0,6500.0,B0EF3631282548352B381CE,5.0,2500
1321,2010-04-05 09:10:40.280,36,Completed,0.339,HR,3,Accountant/CPA,Self-employed,False,15.0,5000.0,59423585542151509E136D4,2.0,2000
1323,2012-05-22 11:43:06.133,12,Completed,0.1304,C,7,Other,Employed,False,19.0,2624.0,7EC236520750537366CBBB0,9.0,3000
1333,2011-11-30 15:47:44.923,36,Completed,0.3073,E,7,Other,Self-employed,True,6.0,8000.0,9B263637649233743CA19CC,6.0,7500
1334,2013-12-01 16:35:42.757,60,Current,0.099,A,1,Pharmacist,Employed,True,0.0,11250.0,EFA1370047999357690A25F,6.0,16000
1335,2013-12-17 12:25:45.073,36,Current,0.1189,A,1,Executive,Employed,True,0.0,12500.0,23C43702055479389254E32,19.0,8000
1337,2012-05-04 05:31:11.980,60,Current,0.222,C,2,Executive,Employed,True,1.0,12032.166667,994C3651308434901D9D4F5,9.0,10000
1349,2010-01-08 13:39:38.123,36,Chargedoff,0.35,HR,7,Military Enlisted,Full-time,False,16.0,3577.0,96BB357780911602209B80B,34.0,1800
1358,2012-04-17 07:16:20.793,36,Completed,0.1469,B,1,Skilled Labor,Employed,False,5.0,5166.666667,80123647906850844AFB7D0,14.0,8500
1360,2009-12-23 02:42:54.477,36,Completed,0.3299,E,3,Tradesman - Electrician,Full-time,True,0.0,5083.333333,76103574787722195CB06FF,39.0,1500
1367,2012-07-16 16:03:39.010,60,Current,0.1364,A,1,Analyst,Employed,False,0.0,3333.333333,4C17365868177117436E5E3,30.0,2000
1380,2013-04-23 05:56:09.447,36,Current,0.2492,D,1,Nurse (RN),Employed,False,0.0,5583.333333,EEE536818006774060DB7E6,14.0,13000
1386,2013-08-28 04:51:29.930,60,Current,0.1769,B,15,Professional,Employed,False,0.0,6500.0,924C3692089875244400CCF,6.0,7500
1410,2013-01-15 09:32:15.190,60,Completed,0.1939,B,14,Laborer,Employed,True,0.0,3750.0,A8B13673215915963D3B49C,4.0,6500
1416,2014-01-21 16:41:38.423,60,Current,0.1435,B,1,Professional,Employed,True,0.0,5791.666667,BF3B3703792022166F31C71,23.0,18268
1421,2013-01-31 12:23:11.323,36,Current,0.1299,A,1,Other,Other,False,0.0,2000.0,8E2B367445067147168AE65,7.0,5000
1424,2010-01-27 10:07:15.710,36,Completed,0.35,HR,2,Executive,Full-time,True,2.0,8750.0,2978358545949472608869E,18.0,2500
1426,2012-02-29 04:11:33.223,36,Current,0.2999,E,6,Skilled Labor,Employed,False,16.0,2083.333333,C6D93644607790722988AA8,7.0,4000
1427,2013-03-05 07:06:00.030,36,Current,0.0974,A,6,Professional,Full-time,True,2.0,4000.0,77C73676322100628BF12ED,38.0,15000
1434,2013-05-22 09:31:34.457,36,Completed,0.2346,D,1,Fireman,Employed,True,11.0,6666.666667,E12E36829499518524EF09F,21.0,3000
1446,2011-08-26 20:07:15.593,36,Completed,0.3099,E,2,Teacher,Employed,True,0.0,4500.0,05AF3627299188012FC7318,42.0,4000
1447,2011-11-08 09:43:11.810,36,Current,0.1656,B,1,Other,Employed,False,0.0,5333.333333,D9C03633751719037C9AE6E,6.0,12000
1452,2010-06-08 21:46:25.513,36,Completed,0.35,HR,7,Scientist,Full-time,False,29.0,7250.0,E4C23590932840323BEEB8D,20.0,4000
1457,2013-07-31 12:28:13.420,36,Current,0.2159,C,2,Computer Programmer,Employed,True,19.0,9166.666667,A5F83689899511347396BB0,13.0,6500
1460,2013-10-23 07:34:42.750,36,Current,0.1099,A,1,Analyst,Employed,False,0.0,5009.75,CFB73698225695095EFE832,29.0,8000
1463,2013-06-22 10:03:17.663,60,Current,0.0949,A,1,Other,Employed,True,0.0,7916.666667,8A213686611917283775392,3.0,6500
1464,2012-08-17 23:13:40.827,36,Completed,0.1414,B,20,Computer Programmer,Employed,False,0.0,9630.5,6B773658515230112E10338,27.0,12880
1465,2013-04-07 13:36:20.087,60,Current,0.2099,C,2,Professional,Full-time,False,4.0,10000.0,8A08368065980919348DA71,111.0,15000
1466,2013-12-07 12:36:37.750,60,Current,0.1189,A,1,Skilled Labor,Employed,False,0.0,4000.0,535F370087288087681174E,61.0,10000
1467,2013-09-29 16:02:20.347,60,Current,0.2045,C,2,Professional,Employed,True,0.0,5833.333333,1C19369438316393637917B,15.0,5000
1472,2013-07-05 13:46:27.533,60,Current,0.3096,E,1,Skilled Labor,Employed,False,0.0,3005.583333,9F4D3686081397990AAB6BA,10.0,4000
1476,2013-08-27 13:13:21.577,60,Current,0.1914,C,2,Sales - Retail,Full-time,False,19.0,6000.0,A82036913321128902DC6AB,58.0,15000
1488,2013-08-28 13:59:03.330,36,Current,0.1299,A,2,Accountant/CPA,Full-time,False,0.0,4166.666667,CA5036910247420329A1087,13.0,15000
1489,2012-03-09 04:52:44.520,36,Completed,0.1414,B,6,Laborer,Employed,False,14.0,3750.0,4F7136685638820711C80A6,5.0,4000
1498,2014-02-11 14:30:44.527,36,Current,0.0874,A,1,Sales - Retail,Employed,True,0.0,20833.333333,E1383707873548484EE881D,31.0,3500
1504,2010-08-27 06:00:01.207,36,Completed,0.33,HR,1,Professional,Employed,True,0.0,9000.0,82AB3597979529632927092,35.0,3000
1508,2012-07-01 17:05:39.313,36,Completed,0.1902,C,18,Clerical,Full-time,True,0.0,4583.333333,AED5365571451262533E53C,50.0,2500
1514,2013-08-22 21:12:45.603,36,Current,0.1639,B,7,Analyst,Employed,False,0.0,7166.666667,14333692082360237FC15AE,77.0,8000
1522,2013-07-11 17:52:50.950,36,Past Due (16-30 days),0.3134,HR,1,Teacher,Employed,False,0.0,2500.0,C2633687431614842C9C64C,17.0,4000
1525,2011-09-19 16:26:05.260,12,Completed,0.0929,A,7,Professor,Full-time,False,0.0,3833.333333,84B636295461575336A6CB8,33.0,2000
1527,2011-08-15 09:36:18.207,36,Completed,0.2399,D,1,Professional,Self-employed,False,0.0,7166.666667,FA1236269977557937FA7AB,55.0,10000
1537,2013-07-15 03:28:32.090,36,Current,0.1299,A,6,Sales - Commission,Employed,True,0.0,6000.0,E8BD3687578749235A6F042,11.0,6000
1538,2013-06-26 13:05:37.423,60,Current,0.3032,E,13,Postal Service,Employed,True,18.0,5833.333333,0BCD3685354928217227C34,11.0,4000
1541,2011-07-25 04:48:34.187,60,Defaulted,0.2199,C,1,Principal,Employed,True,0.0,8298.083333,188936264686331819031B2,7.0,15000
1547,2009-09-12 01:35:46.357,36,Completed,0.35,E,1,Computer Programmer,Full-time,False,0.0,5583.333333,DD643568281290122BE4786,28.0,5000
1556,2013-01-06 15:38:46.450,60,Current,0.1694,B,2,Police Officer/Correction Officer,Employed,True,13.0,8750.0,993036714439514929ECE15,4.0,6000
1566,2013-04-30 15:31:45.933,60,Current,0.1519,B,1,Professional,Employed,True,2.0,17875.0,2E7D368291965054466DE38,15.0,25000
1572,2012-07-02 07:01:51.453,60,Current,0.222,C,2,Analyst,Employed,False,0.0,12250.0,F4EB365512370745399320E,59.0,10000
1575,2012-04-03 05:35:36.480,36,Current,0.0625,AA,3,Computer Programmer,Employed,True,0.0,17916.666667,233D3648173944174CBFC4E,30.0,7000
1577,2013-11-04 15:38:14.370,36,Current,0.1099,A,3,Sales - Retail,Self-employed,False,20.0,3333.333333,1B4C37007118207836BFD8C,26.0,10000
1580,2010-01-15 10:01:27.700,36,Completed,0.082,A,6,Other,Part-time,False,0.0,2166.666667,82D535772076240003EBA48,28.0,1600
1604,2011-10-18 07:33:26.863,36,Defaulted,0.3073,E,3,Other,Employed,False,0.0,2916.666667,1122363899870592958317F,9.0,5500
1609,2011-07-25 16:56:04.213,36,Completed,0.2399,D,1,Computer Programmer,Self-employed,True,0.0,25000.0,E6B53624803977598539718,34.0,15000
1623,2010-09-30 12:45:39.323,36,Completed,0.0785,AA,2,Computer Programmer,Employed,True,0.0,2916.666667,E69D3600800152624C3F4F9,14.0,15000
1632,2011-10-13 05:09:30.693,36,Completed,0.111,A,2,Analyst,Employed,False,0.0,10750.0,A4753634147197063976373,11.0,24500
1646,2013-04-03 07:41:58.580,36,Completed,0.1089,A,1,Computer Programmer,Employed,True,0.0,9583.333333,E88D3688025356202C2EC75,14.0,10000
1654,2013-02-08 11:22:12.860,36,Current,0.1679,B,2,Attorney,Self-employed,False,0.0,3750.0,C7F736769359895520BAD80,8.0,6000
1661,2012-02-02 13:55:10.453,36,Current,0.1449,B,1,Executive,Full-time,True,0.0,4375.0,45613642109302447F1BAEC,25.0,5000
1667,2011-01-19 16:53:53.527,60,Completed,0.1999,C,3,Construction,Employed,True,46.0,8750.0,676D3618760367164A87C44,48.0,15000
1673,2013-10-30 03:40:13.930,60,Current,0.166,C,6,Other,Employed,False,0.0,6000.0,42DB3698017431258D3FEA4,13.0,4100
1677,2014-02-26 05:14:53.773,60,Current,0.1605,C,1,Civil Service,Full-time,True,31.0,5345.833333,A7A53708097490286A8046F,110.0,17000
1697,2013-06-28 10:38:39.177,60,Current,0.1219,A,1,Other,Employed,True,0.0,12500.0,DC5336856973150259AEFC9,6.0,13000
1700,2013-12-04 10:16:16.790,36,Current,0.1585,C,3,Other,Employed,False,31.0,1666.666667,89A83700093899166910FC3,35.0,4000
1704,2010-06-09 17:24:07.390,36,Completed,0.35,HR,1,Other,Full-time,True,0.0,5000.0,0C623590090940431AF0CA5,19.0,6300
1706,2012-08-30 16:37:26.640,60,Completed,0.2632,D,1,Police Officer/Correction Officer,Employed,False,0.0,3000.0,EC8E3660530050822B2E863,6.0,3800
1714,2012-07-09 07:08:34.930,36,Current,0.0964,A,1,Professional,Employed,True,0.0,7833.333333,1F4F3655037364902F7CA38,10.0,18000
1731,2010-08-12 12:58:51.767,36,Chargedoff,0.35,HR,2,Teacher,Full-time,False,7.0,7700.0,E2E43595729233412C18C1C,26.0,4000
1739,2013-07-18 02:39:44.917,36,Past Due (91-120 days),0.2492,D,1,Retail Management,Employed,True,5.0,2333.333333,C88C3687008073152A174E2,32.0,4000
1750,2013-07-17 03:27:46.897,36,Current,0.2786,E,1,Professional,Employed,True,0.0,5487.666667,FE553688398859260E6922A,61.0,4000
1752,2011-05-18 16:20:57.797,36,Current,0.3099,E,0,Social Worker,Part-time,True,0.0,3583.333333,37C0362081445749553436D,47.0,2500
1753,2014-02-27 17:13:51.173,60,Current,0.2185,D,1,Administrative Assistant,Employed,False,1.0,2916.666667,73F537064560872576B6AD1,11.0,10000
1766,2012-08-01 16:08:16.767,36,Current,0.1774,C,15,Other,Employed,True,0.0,1929.166667,F8D436588751344922D0B2A,58.0,5500
1769,2012-11-04 10:23:00.563,36,Current,0.1774,C,1,Professional,Employed,False,11.0,6666.666667,4A513665744751225AB97F1,3.0,6500
1773,2012-04-23 21:01:10.583,60,Current,0.222,C,3,Other,Not employed,False,4.0,0.0,66DE36500027378807034D8,6.0,12000
1774,2013-12-02 12:10:28.280,36,Current,0.184,C,1,Executive,Employed,True,0.0,23333.333333,7181369986796191579D6D4,14.0,18456
1779,2013-04-08 18:49:44.360,60,Current,0.1519,B,1,Civil Service,Employed,False,0.0,3879.25,E09B3679327821428DF401D,13.0,15000
1780,2014-01-11 19:47:22.203,36,Current,0.1189,A,1,Attorney,Employed,True,0.0,7666.666667,9E6137039716373631A3548,64.0,3000
1782,2009-08-07 16:37:06.763,36,Completed,0.35,HR,3,Food Service Management,Full-time,True,42.0,2666.666667,068B3565353395658998DEF,11.0,1000
1792,2011-05-21 16:56:48.530,36,Current,0.2399,D,6,Postal Service,Full-time,False,23.0,4583.333333,CE283620012942859C500EB,34.0,3000
1802,2012-01-02 10:09:45.790,36,Completed,0.1559,B,1,Scientist,Employed,False,0.0,2253.333333,946F36393722838869F5949,16.0,2700
1805,2013-05-13 05:52:33.497,36,Chargedoff,0.3134,HR,3,Medical Technician,Employed,True,0.0,6166.666667,98103682044690332B87E0F,16.0,2000
1810,2013-08-26 07:47:48.043,36,Current,0.1679,B,1,Professional,Employed,True,26.0,12666.666667,93423692131505090C5D185,11.0,10000
1814,2012-06-15 05:06:27.100,36,Completed,0.0964,A,1,Other,Employed,True,0.0,16333.333333,7777365435220128619C388,39.0,11250
1827,2011-10-17 16:08:31.033,36,Completed,0.111,A,1,Professional,Employed,False,0.0,3750.0,16573632751621355DFB25A,37.0,5200
1828,2014-01-24 07:17:14.767,36,Current,0.1274,B,15,Professional,Employed,False,0.0,4500.0,D68C370401338562985AD1D,11.0,3000
1837,2013-11-23 10:44:53.287,60,Current,0.1795,C,3,Computer Programmer,Employed,True,6.0,8166.666667,44023700260788588BF0612,17.0,8000
1839,2009-07-17 09:21:37.610,36,Completed,0.0425,AA,3,Military Enlisted,Full-time,False,0.0,4583.333333,5F2F35814996264953DBF7C,17.0,1000
1842,2014-03-03 10:18:08.083,36,Current,0.0605,AA,13,Analyst,Employed,True,0.0,8608.25,DDDB3708766080520B8FDE8,42.0,10000
1853,2012-03-02 18:51:33.573,36,Current,0.0899,A,2,Engineer - Mechanical,Full-time,True,0.0,7013.083333,59993645128629215569B1C,78.0,11500
1858,2013-11-19 03:25:18.723,60,Current,0.162,B,13,Other,Employed,False,1.0,2000.0,FA133698176698534733D03,69.0,4000
1860,2011-06-28 15:50:21.093,36,Chargedoff,0.1899,C,2,Accountant/CPA,Employed,True,88.0,6069.0,964D3624339162305E0069E,45.0,9500
1861,2014-01-12 18:43:44.487,36,Current,0.192,C,1,Tradesman - Electrician,Employed,False,0.0,2750.0,030237075747010340C47CC,9.0,4000
1863,2010-11-16 12:40:16.237,36,Chargedoff,0.134,B,7,Professional,Full-time,False,0.0,2561.0,ACFD36042345509065B1EE6,28.0,5000
1867,2010-11-19 00:37:26.783,36,Completed,0.1055,A,6,Skilled Labor,Full-time,True,0.0,8951.833333,8379360388004422687B63B,30.0,8000
1879,2011-10-20 03:59:41.070,36,Completed,0.2574,D,1,Medical Technician,Full-time,True,16.0,2083.333333,077C363398530655073037B,5.0,6000
1883,2012-01-09 20:35:59.473,60,Current,0.2737,D,1,Executive,Full-time,True,0.0,13333.333333,8E933640293456696A980A8,9.0,10000
1884,2010-05-20 13:43:20.100,36,Completed,0.199,C,1,Other,Full-time,False,18.0,5153.0,D75E3588218059235AF093A,20.0,3500
1886,2012-05-02 07:44:29.033,60,Chargedoff,0.261,D,1,Clerical,Employed,False,0.0,3416.666667,25C53649993631076F39A2B,9.0,5000
1891,2013-10-27 08:50:10.080,36,Current,0.0869,AA,1,Professional,Self-employed,False,0.0,2083.333333,ACBC3698646390239CAE6A0,6.0,4000
1892,2013-12-05 12:28:21.723,36,Current,0.1039,A,2,Computer Programmer,Employed,True,0.0,7500.0,BFFD37001782841511D6DE2,12.0,20000
1894,2013-08-21 07:51:35.810,36,Current,0.2786,E,11,Retail Management,Employed,False,0.0,2750.0,17773691035119026001799,27.0,2000
1904,2012-08-14 07:39:26.907,60,Completed,0.1364,A,1,Laborer,Employed,True,0.0,3750.0,6E213659696813330A48A34,1.0,3900
1906,2012-06-20 14:24:18.723,60,Current,0.183,B,1,Other,Full-time,False,0.0,2500.0,B3EF3655259277927A93350,38.0,15000
1916,2012-07-23 20:41:59.073,60,Chargedoff,0.2747,D,3,Food Service,Employed,False,1.0,1105.0,9C97365659227364821601D,31.0,13000
1924,2011-12-01 15:03:13.873,36,Completed,0.2537,D,1,Police Officer/Correction Officer,Employed,True,2.0,5132.5,B63A3636788641198BF3FF7,28.0,7000
1941,2013-07-26 18:05:15.503,60,Current,0.1984,C,1,Civil Service,Employed,True,0.0,7166.666667,15053690699105917C85DAB,8.0,25000
1943,2012-12-28 15:35:56.213,60,Current,0.2398,C,1,Professional,Employed,False,18.0,5166.666667,5BAC3670167358785AF4669,1.0,5500
1947,2013-12-05 06:51:00.680,36,Current,0.1274,B,1,Other,Employed,True,1.0,2666.666667,83253701077863376138731,10.0,10000
1948,2011-07-21 11:50:38.600,60,Current,0.1329,A,2,Computer Programmer,Employed,True,0.0,6958.333333,AC7C3625994580040B46171,16.0,15000
1962,2013-09-19 11:47:58.917,60,Current,0.1099,A,3,Professional,Employed,True,0.0,4000.0,A0CE3694733329080840E23,12.0,14326
1971,2013-05-06 09:18:06.937,60,Current,0.2672,D,13,Administrative Assistant,Employed,True,5.0,4441.666667,7FFD3680876072093E458CE,9.0,6000
1972,2013-10-09 15:26:16.583,36,Current,0.1349,B,18,Accountant/CPA,Self-employed,True,0.0,2500.0,BA1C3696213980880671C54,70.0,4000
1974,2013-03-17 05:34:00.950,60,Chargedoff,0.3032,E,1,Professional,Employed,True,3.0,2500.0,36A23678210131388AEDB59,8.0,3500
1978,2009-07-17 00:00:33.977,36,Completed,0.07,AA,7,Attorney,Full-time,True,0.0,7500.0,609F3562940375683B93E65,4.0,5000
1984,2012-07-28 09:58:03.790,60,Current,0.1364,A,1,Social Worker,Full-time,False,0.0,6750.0,D6A236583888305583C1B07,32.0,4000
1985,2013-11-04 17:07:34.637,60,Current,0.155,B,3,Sales - Commission,Employed,False,0.0,8666.666667,8D3D36987200657385605F7,11.0,21721
1994,2011-09-23 06:57:32.760,36,Current,0.1656,B,1,Other,Employed,True,0.0,5250.0,04F63633390361967C8B72B,15.0,10000
1997,2011-10-20 21:21:41.033,36,Completed,0.2574,D,1,Analyst,Employed,True,0.0,3000.0,E4303632409894079AF990F,17.0,3000
1998,2013-02-06 12:05:30.057,36,Current,0.1203,A,3,Retail Management,Employed,False,29.0,5000.0,23F136739379531869045BB,32.0,2000
2003,2013-03-29 08:26:01.147,60,Current,0.2432,D,8,Administrative Assistant,Employed,False,15.0,2750.0,B7F13679674673645C9D673,30.0,4000
2005,2012-11-26 10:38:22.320,36,Current,0.0974,A,6,Truck Driver,Employed,False,13.0,4166.666667,64843667508956045EAB207,8.0,5000
2015,2013-09-26 11:37:02.643,36,Current,0.1585,B,2,Attorney,Employed,True,0.0,25000.0,C8A536936721165260DAA18,54.0,7500
2035,2011-03-18 11:45:09.020,12,Completed,0.0729,A,3,Pilot - Private/Commercial,Full-time,True,0.0,6250.0,D6193615635203589D82483,12.0,2000
2043,2011-10-18 14:16:29.120,36,Current,0.1656,B,1,Skilled Labor,Full-time,True,0.0,3333.333333,09553634171695563DE0182,23.0,15000
2044,2013-02-06 16:48:00.020,12,Completed,0.0801,A,1,Teacher,Employed,False,0.0,3208.333333,C30A36742551408341BDF5C,6.0,3000
2045,2013-07-17 11:25:06.413,60,Current,0.1519,B,1,Other,Employed,False,0.0,5000.0,AD6A3688355386199D2132F,21.0,8000
2047,2012-04-30 10:24:18.727,60,Chargedoff,0.222,C,2,Food Service,Self-employed,True,0.0,2916.666667,85C83649794154846CF023F,35.0,9000
2058,2013-02-04 16:10:14.157,36,Current,0.1249,A,6,Professional,Employed,True,0.0,6166.666667,2661367340528907898911F,3.0,9000
2061,2011-10-18 21:02:19.570,36,Current,0.111,A,2,Computer Programmer,Employed,True,0.0,10833.333333,CE9F36325284136767518DD,64.0,8000
2067,2013-07-27 09:16:15.777,36,Past Due (1-15 days),0.2712,E,1,Administrative Assistant,Employed,False,0.0,2416.666667,8C823689038501139F0EDAD,14.0,4000
2077,2011-01-31 17:24:42.523,36,Completed,0.3199,E,1,Professional,Full-time,True,0.0,8333.333333,EDC0361019688177265E733,10.0,4000
2080,2013-04-12 07:10:41.507,60,Chargedoff,0.1219,A,1,Accountant/CPA,Full-time,True,0.0,6014.666667,A74E3680019055918CDAD27,89.0,15000
2081,2013-11-11 08:28:06.637,60,Current,0.187,C,1,Clerical,Employed,True,6.0,2946.666667,491C3697532610904E9BCFA,26.0,10000
2083,2011-06-08 18:34:00.370,36,Current,0.1899,C,1,Teacher,Full-time,True,0.0,5929.0,E1F23621745059313BD37F5,66.0,4000
2086,2011-06-07 07:55:33.443,36,Current,0.1029,A,6,Professional,Employed,True,0.0,3500.0,8BC7362027836040757460E,6.0,2000
2087,2013-06-26 14:12:19.060,36,Current,0.2492,D,7,Civil Service,Employed,True,13.0,7108.416667,CC5136856101349283455F8,10.0,4000
2099,2013-08-29 13:48:41.133,36,Current,0.1299,A,1,Other,Other,False,0.0,2963.75,18493691920616759D20C48,18.0,8500
2102,2011-06-13 14:20:57.997,36,Current,0.2399,D,1,Retail Management,Full-time,True,6.0,3483.333333,755F36232486701279C9CFF,65.0,4000
